# fields=14 strings=0,1,2,3,5,6,7,8,9,11,12,13
"nDarkRed","l","","gryphPurpleSkin01",1065353216,"ntalSkinBrown","","","","",0,"","rSkinSteel",""
"DarkRed","skin","","",1082130432,"calpMelee","SlimeSkinBlackpudding","","","",4294967295,"","",""
"arkRed","r_SkinPriest","","",1065353216,"ntalSkinBrown","SilithidScarabSkinWhite","","","",4294967295,"","",""
"rkRed","tanMaleSkin02","","",1071644672,"ntalSkinBrown","BattleguardSkin","","","",4294967295,"","",""
"kRed","BloodScalpMelee","","ryphPurpleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","Sahauginskin",""
"Red","r_SkinPriest","quoise","",1036831949,"ntalSkinBrown","SilithidScarabSkinGold","","","",0,"","",""
"ed","r_SkinPriest","quoise","",1036831949,"ntalSkinBrown","SilithidScarabSkinTan","","","",4294967295,"","",""
"d","lrogSkinBlue","","",1048576000,"ntalSkinBrown","ScorpionskinBeige","","","",4294967295,"","",""
"","lrogSkinBlue","","",1048576000,"ntalSkinBrown","ScorpionskinGolden","","","",0,"","",""
"DragonSpawnCasterSkinBlack","lrogSkinBlue","","",1048576000,"ntalSkinBrown","ScorpionskinRed","","","",0,"","",""
"ragonSpawnCasterSkinBlack","derSkinSteel","","yphPurpleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","l",""
"agonSpawnCasterSkinBlack","fernalSkin","","",1071644672,"nTurquoise","DragonSkin1Azuregoz","DragonSkin2Azuregoz","DragonSkin3Azuregoz","",4294967295,"","",""
"gonSpawnCasterSkinBlack","ydraSkinBlue","","",1073741824,"in01","DragonSkin1Green","DragonSkin2Green","DragonSkin3Green","",3,"","",""
"onSpawnCasterSkinBlack","n","","",1065353216,"ntalSkinBrown","","","","",1,"","",""
"nSpawnCasterSkinBlack","in","","",1065353216,"ntalSkinBrown","","","","",1,"","",""
"SpawnCasterSkinBlack","eSpiderSkinSteel","","phPurpleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","l",""
"pawnCasterSkinBlack","iderSkinSteel","","hPurpleSkin01",1066192077,"ntalSkinBrown","","","","",1,"","eel",""
"awnCasterSkinBlack","neSpiderSkinSteel","","PurpleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","neSpiderSkinSteel",""
"wnCasterSkinBlack","gleBloodScalpMelee","","rpleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","oldskinNormal",""
"nCasterSkinBlack","mal","","urpleSkin01",1065353216,"ntalSkinBrown","","","","",0,"","rmal",""
"CasterSkinBlack","eSpiderSkinSteel","","pleSkin01",1065353216,"ntalSkinBrown","","","","",1,"","nNormal",""
"asterSkinBlack","koboldskinNormal","","",1071644672,"ntalSkinBrown","AurokkSkin","","","",4294967295,"","",""
"sterSkinBlack","tanMaleSkin01","","",1056964608,"ntalSkinBrown","EntSkinSoftYellow","","","",4294967295,"","",""
"terSkinBlack","tanMaleSkin01","","",1059481190,"ntalSkinBrown","EntSkinSoftRed","","","",4294967295,"","",""
"erSkinBlack","kin","","",1053609165,"ntalSkinBrown","TigerSkinRed","","","",0,"","",""
"rSkinBlack","koboldskinNormal","","",1066611507,"nTurquoise","AurokkSkin","","","",1,"","",""
"SkinBlack","koboldskinNormal","","",1065353216,"nTurquoise","AurokkSkinBlueGreen","","","",1,"","",""
"kinBlack","koboldskinNormal","","",1060320051,"nTurquoise","AurokkSkinTan","","","",4294967295,"","",""
"inBlack","koboldskinNormal","","",1066611507,"nTurquoise","AurokkSkinCopper","","","",4294967295,"","",""
"nBlack","kinBeige","","",1065353216,"nTurquoise","SilithidTankSkinBlue","","","",1,"","",""
"Black","kinBeige","","",1069547520,"nTurquoise","SilithidTankSkinGolden","","","",4294967295,"","",""
"lack","kinBeige","","",1066611507,"nTurquoise","SilithidTankSkinViolet","","","",4294967295,"","",""
"ack","koboldskinNormal","","",1065353216,"nTurquoise","AurokkSkin","","","",1,"","",""
"ck","inBeige","","",1063675494,"nTurquoise","SilithidFlyerSkinBlue","","","",1,"","",""
"k","inBeige","","",1061158912,"nTurquoise","SilithidFlyerSkinPurple","","","",1,"","",""
"","inBeige","","",1066611507,"nTurquoise","SilithidFlyerSkinWhite","","","",4294967295,"","",""
"DragonSpawnCasterBodySkinBlack","inBeige","","",1056964608,"nTurquoise","SilithidFlyerSkinYellow","","","",4294967295,"","",""
"ragonSpawnCasterBodySkinBlack","anFemaleMerchant01_GreenApron","anMalePeasantLogs","",1069547520,"nTurquoise","AnubisathSkin01","AnubisathSkin02","AnubisathSkin02","",2,"","",""
"agonSpawnCasterBodySkinBlack","ydraSkinBlue","","",1065353216,"TitanMaleSkin02","DragonSkin1Bronze","DragonSkin2Bronze","DragonSkin3Bronze","",3,"","",""
"gonSpawnCasterBodySkinBlack","","","",1065772646,"ntalSkinBrown","ManaWurmSkinSilver1","","","",4294967295,"","",""
"onSpawnCasterBodySkinBlack","eBloodScalpMelee","","leSkin01",1065353216,"ntalSkinBrown","","","","",1,"","auginskin",""
"nSpawnCasterBodySkinBlack","piderSkinSteel","","eSkin01",1065353216,"ntalSkinBrown","","","","",1,"","inskin",""
"SpawnCasterBodySkinBlack","in","","lack",1065353216,"ntalSkinBrown","","","","",4294967295,"","ee",""
"pawnCasterBodySkinBlack","n","","Skin01",1065353216,"ntalSkinBrown","","","","",4294967295,"","",""
"awnCasterBodySkinBlack","uffBrown","","",1062836634,"ntalSkinBrown","LynxSkinRed","LynxEyeGlow","","",4294967295,"","",""
"wnCasterBodySkinBlack","uffBrown","","",1053609165,"ntalSkinBrown","LynxSkinRed","LynxEyeGlow","","",0,"","",""
"nCasterBodySkinBlack","BloodScalpMelee","","in01",1065353216,"ntalSkinBrown","","","","",1,"","hauginskin",""
"CasterBodySkinBlack","ireWolfSkinDarkBlack","","",1089470464,"ntalSkinBrown","SandWorm","","","",4294967295,"","",""
"asterBodySkinBlack","n","","n01",1065353216,"ntalSkinBrown","","","","",4294967295,"","dScalpMelee",""
"sterBodySkinBlack","RidingDireWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","","","","",4294967295,"","pMelee",""
"terBodySkinBlack","nMagenta","","",1073741824,"ntalSkinBrown","EggCreature01","","","",4294967295,"","",""
"erBodySkinBlack","idingDireWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","CrackElfSkinWhite","","","",4294967295,"","",""
"rBodySkinBlack","n","","gryphPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","odScalpMelee",""
"BodySkinBlack","in","","hPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","ee",""
"odySkinBlack","n","","rpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","odScalpMelee",""
"dySkinBlack","in","","phPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","elee",""
"ySkinBlack","n","","arSkinArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","ScalpMelee",""
"SkinBlack","in","","oredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","ee",""
"kinBlack","n","","inArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","alpMelee",""
"inBlack","in","","HippogryphPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","elee",""
"nBlack","n","","BoarSkinArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","ScalpMelee",""
"Black","n","","DeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","odScalpMelee",""
"lack","in","","hPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","elee",""
"ack","n","","pogryphPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","alpMelee",""
"ck","n","","BoarSkinDeathsHead",1065353216,"ntalSkinBrown","","","","",4294967295,"","dScalpMelee",""
"k","n","","nArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","lpMelee",""
"","in","","hPurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","ee",""
"MoltenGiant","n","","ilBoarSkinArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","lpMelee",""
"oltenGiant","n","","uilBoarSkinArmoredDeathsHead_Alpha",1065353216,"ntalSkinBrown","","","","",4294967295,"","calpMelee",""
"ltenGiant","n","","hsHead",1065353216,"ntalSkinBrown","","","","",4294967295,"","ScalpMelee",""
"tenGiant","in","","PurpleSkin02",1065353216,"ntalSkinBrown","","","","",4294967295,"","pMelee",""
"enGiant","lrogSkinBlue","","",1082130432,"ntalSkinBrown","ScorpionskinPink","","","",4294967295,"","",""
"nGiant","ntLightSkin","","",1056964608,"ntalSkinBrown","OwlWhite","","","",4294967295,"","",""
"Giant","","","n02",1065353216,"ntalSkinBrown","","","","",1,"","piderSkinSteel",""
"iant","SpiderSkinSteel","","02",1065353216,"ntalSkinBrown","","","","",0,"","kin",""
"ant","iderSkinSteel","","2",1065353216,"ntalSkinBrown","","","","",0,"","Steel",""
"nt","s","","",1082130432,"ntalSkinBrown","AirElementalSkinWhite","","","",4294967295,"","",""
"t","piderSkinSteel","","",1065353216,"ntalSkinBrown","","","","",1,"","nskin",""
"","mal","","HippogryphWhiteSkin01",1067030938,"ntalSkinBrown","","","","",0,"","",""
"DragonSpawnCasterSkinRed","derSkinSteel","","ippogryphWhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","el",""
"ragonSpawnCasterSkinRed","","","ppogryphWhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","piderSkinSteel",""
"agonSpawnCasterSkinRed","eBloodScalpMelee","","pogryphWhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","ginskin",""
"gonSpawnCasterSkinRed","iderSkinSteel","","ryphWhiteSkin01",1065353216,"ntalSkinBrown","","","","",0,"","teel",""
"onSpawnCasterSkinRed","anMaleSkin02","","",1065353216,"","QuirajGladiatorSkin","","","",4294967295,"","",""
"nSpawnCasterSkinRed","tanMaleSkin02","","",1065353216,"","BattleguardSkin","","","",4294967295,"","",""
"SpawnCasterSkinRed","nGreen","","",1077936128,"ntalSkinBrown","ManaFiendSkinBlue","MANAMISTBASE","","",4294967295,"","",""
"pawnCasterSkinRed","l","","teSkin01",1066192077,"ntalSkinBrown","","","","",0,"","derSkinSteel",""
"awnCasterSkinRed","manMaleCaster_SkinMage","","iteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","SkinSteel",""
"wnCasterSkinRed","neSpiderSkinSteel","","hiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","neSpiderSkinSteel",""
"nCasterSkinRed","al","","gryphWhiteSkin01",1067030938,"ntalSkinBrown","","","","",1,"","",""
"CasterSkinRed","mal","","ogryphWhiteSkin01",1065353216,"ntalSkinBrown","","","","",0,"","",""
"asterSkinRed","MineSpiderSkinSteel","","ue",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"sterSkinRed","lackRockClanOrcRunnerSkin","","",1053609165,"ntalSkinBrown","LarvaSkinYellow","","","",4294967295,"","",""
"terSkinRed","DarkBlack","","",1084227584,"ntalSkinBrown","SharkSkinBlue","","","",4294967295,"","",""
"erSkinRed","dingDireWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","EyeofKathunePurple","eyeReflect","eyeglowblack","",4294967295,"","",""
"rSkinRed","ngleBloodScalpMelee","","eSkin01",1065353216,"ntalSkinBrown","","","","",1,"","",""
"SkinRed","MineSpiderSkinSteel","","kin01",1065353216,"ntalSkinBrown","","","","",1,"","",""
"kinRed","mal","","in01",1065353216,"ntalSkinBrown","","","","",1,"","",""
"inRed","ngleBloodScalpMelee","","Skin01",1065353216,"ntalSkinBrown","","","","",1,"","",""
"nRed","eSpiderSkinSteel","","hWhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","MineSpiderSkinSteel",""
"Red","eSpiderSkinSteel","","phWhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","MineSpiderSkinSteel",""
"ed","neSpiderSkinSteel","","WhiteSkin01",1065353216,"ntalSkinBrown","","","","",1,"","neSpiderSkinSteel",""
"d","ineSpiderSkinSteel","","ryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","ow",""
"","MineSpiderSkinSteel","","yphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","oboldskinNormal",""
"DragonSpawnCasterBodySkinRed","MineSpiderSkinSteel","","phWhiteSkin02",1065353216,"ntalSkinBrown","","","","",0,"","oboldskinNormal",""
"ragonSpawnCasterBodySkinRed","l","","n01",1067030938,"ntalSkinBrown","","","","",1,"","rSkinSteel",""
"agonSpawnCasterBodySkinRed","iderSkinSteel","","01",1065353216,"ntalSkinBrown","","","","",1,"","eel",""
"gonSpawnCasterBodySkinRed","mal","","teSkin02",1065353216,"ntalSkinBrown","","","","",1,"","",""
"onSpawnCasterBodySkinRed","BloodScalpMelee","","1",1065353216,"ntalSkinBrown","","","","",1,"","hauginskin",""
"nSpawnCasterBodySkinRed","l","","pogryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","derSkinSteel",""
"SpawnCasterBodySkinRed","l","","gryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","derSkinSteel",""
"pawnCasterBodySkinRed","","","ogryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","piderSkinSteel",""
"awnCasterBodySkinRed","eBloodScalpMelee","","",1065353216,"ntalSkinBrown","","","","",1,"","ginskin",""
"wnCasterBodySkinRed","eBloodScalpMelee","","",1065353216,"ntalSkinBrown","","","","",1,"","",""
"nCasterBodySkinRed","kinBeige","","",1084227584,"ntalSkinBrown","SilithidTankSkinViolet","","","",4294967295,"","",""
"CasterBodySkinRed","eBloodScalpMelee","","HippogryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","ginskin",""
"asterBodySkinRed","eBloodScalpMelee","","ippogryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","ginskin",""
"sterBodySkinRed","BloodScalpMelee","","ppogryphWhiteSkin02",1065353216,"ntalSkinBrown","","","","",1,"","hauginskin",""
"terBodySkinRed","eSpiderSkinSteel","","ediumSkinDark",1065353216,"ntalSkinBrown","","","","",0,"","",""
"erBodySkinRed","neSpiderSkinSteel","","rSkinYellow",1065353216,"ntalSkinBrown","","","","",0,"","",""
"rBodySkinRed","kClanOrcWarriorSkin","","",1073741824,"ntalSkinBrown","WormSkinYellow","","","",4294967295,"","",""
"BodySkinRed","tanMaleSkin02","","",1076887552,"ntalSkinBrown","BattleguardSkin_White","","","",4294967295,"","",""
"odySkinRed","skin","","",1092616192,"ntalSkinBrown","SlimeSkinGreen","","","",4294967295,"","",""
"dySkinRed","eSpiderSkinSteel","","ple",1065353216,"ntalSkinBrown","","","","",0,"","",""
"ySkinRed","tanMaleSkin01","","",1062836634,"ntalSkinBrown","EntSkinSoftYellow","","","",4294967295,"","",""
"SkinRed","tanMaleSkin01","","",1065353216,"ntalSkinBrown","EntSkinSoftYellow","","","",4294967295,"","",""
"kinRed","tanMaleSkin01","","",1065353216,"ntalSkinBrown","EntSkinDiseased","","","",4294967295,"","",""
"inRed","","","",1066611507,"ntalSkinBrown","ManaWurmSkinSilver1","","","",4294967295,"","",""
"nRed","HumanFemaleMerchant01_GreenApron","","",1065353216,"ntalSkinBrown","StormCrowSkin","","","",4294967295,"","",""
"Red","uffBrown","","",1066611507,"ntalSkinBrown","LynxSkinRed","LynxEyeGlow","","",4294967295,"","",""
"ed","uffBrown","","",1067869798,"ntalSkinBrown","LynxSkinYellow","LynxEyeGlow","","",4294967295,"","",""
"d","uffBrown","","",1065353216,"ntalSkinBrown","LynxSkinRed","LynxEyeGlow","","",4294967295,"","",""
"","al","","eSkin02",1065353216,"ntalSkinBrown","","","","",1,"","",""
"SalamanderMaleSkinRed","alpMelee","","",1045220557,"ntalSkinBrown","SharkSkinBlue","","","",2,"","",""
"alamanderMaleSkinRed","MineSpiderSkinSteel","","Skin02",1065353216,"ntalSkinBrown","","","","",1,"","boldskinNormal",""
"lamanderMaleSkinRed","MineSpiderSkinSteel","","kin02",1065353216,"ntalSkinBrown","","","","",1,"","boldskinNormal",""
"amanderMaleSkinRed","ineSpiderSkinSteel","","in02",1065353216,"ntalSkinBrown","","","","",1,"","",""
"manderMaleSkinRed","ineSpiderSkinSteel","","n02",1065353216,"ntalSkinBrown","","","","",1,"","",""
"anderMaleSkinRed","MineSpiderSkinSteel","","02",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"nderMaleSkinRed","neSpiderSkinSteel","","2",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"derMaleSkinRed","eSpiderSkinSteel","","",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"erMaleSkinRed","neSpiderSkinSteel","","OgreMageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"rMaleSkinRed","iderSkinSteel","","greMageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"MaleSkinRed","eSpiderSkinSteel","","reMageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"aleSkinRed","MineSpiderSkinSteel","","eMageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"leSkinRed","derSkinSteel","","MageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"eSkinRed","derSkinSteel","","ageSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"SkinRed","iderSkinSteel","","geSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"kinRed","neSpiderSkinSteel","","eSkin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"inRed","MineSpiderSkinSteel","","Skin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"nRed","MineSpiderSkinSteel","","kin2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"Red","iderSkinSteel","","in2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"ed","MineSpiderSkinSteel","","n2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"d","iderSkinSteel","","2Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"","MineSpiderSkinSteel","","Copper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"DeepTrollSkinStone","MineSpiderSkinSteel","","opper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"eepTrollSkinStone","eSpiderSkinSteel","","pper",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"epTrollSkinStone","derSkinSteel","","per",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"pTrollSkinStone","eSpiderSkinSteel","","er",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"TrollSkinStone","neSpiderSkinSteel","","r",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"rollSkinStone","MineSpiderSkinSteel","","",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"ollSkinStone","eSpiderSkinSteel","","HighElfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"llSkinStone","neSpiderSkinSteel","","ighElfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"lSkinStone","MineSpiderSkinSteel","","ghElfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"SkinStone","MineSpiderSkinSteel","","hElfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"kinStone","iderSkinSteel","","ElfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"inStone","derSkinSteel","","lfFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"nStone","eSpiderSkinSteel","","fFemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"Stone","MineSpiderSkinSteel","","FemaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"tone","derSkinSteel","","emaleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"one","MineSpiderSkinSteel","","maleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"ne","derSkinSteel","","aleMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"e","neSpiderSkinSteel","","leMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"","iderSkinSteel","","eMage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"PterrordaxSkinGray","MineSpiderSkinSteel","","Mage",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"terrordaxSkinGray","MineSpiderSkinSteel","","age",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"errordaxSkinGray","neSpiderSkinSteel","","ge",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"rrordaxSkinGray","eSpiderSkinSteel","","e",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"rordaxSkinGray","eSpiderSkinSteel","","",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"ordaxSkinGray","MineSpiderSkinSteel","","BogBeastSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"rdaxSkinGray","iderSkinSteel","","ogBeastSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"daxSkinGray","MineSpiderSkinSteel","","gBeastSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"axSkinGray","iderSkinSteel","","BeastSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"xSkinGray","derSkinSteel","","eastSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"SkinGray","neSpiderSkinSteel","","astSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"kinGray","derSkinSteel","","stSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"inGray","iderSkinSteel","","tSkinDesert",1067030938,"JungleBloodScalpMelee","","","","",1,"","",""
"nGray","ngDireWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","MountedDemonKnightBlack_01","MountedDemonKnightBlack_02","MountedDemonKnightBlack_03","",4294967295,"","",""
"Gray","l","","SkinDesert",1065353216,"ntalSkinBrown","","","","",1,"","rSkinSteel",""
"ray","l","","kinDesert",1065353216,"ntalSkinBrown","","","","",1,"","rSkinSteel",""
"ay","","","inDesert",1065353216,"ntalSkinBrown","","","","",1,"","SpiderSkinSteel",""
"y","","","nDesert",1065353216,"ntalSkinBrown","","","","",1,"","SpiderSkinSteel",""
"","gDireWolfSkinDarkBlack","","",1069547520,"ntalSkinBrown","SilithidTankBossSkin_Different","","","",4294967295,"","",""
"PterrordaxWingSkinGray","DireWolfSkinDarkBlack","","",1069547520,"ntalSkinBrown","SilithidTankBossSkin_Different","SilithidTankBossSkin_Damaged1","","",4294967295,"","",""
"terrordaxWingSkinGray","gDireWolfSkinDarkBlack","","",1067450368,"ntalSkinBrown","SilithidTankBossSkin_Red","","","",4294967295,"","",""
"errordaxWingSkinGray","gDireWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","SilithidTankBossSkin_Blue","","","",4294967295,"","",""
"rrordaxWingSkinGray","gDireWolfSkinDarkBlack","","",1061158912,"ntalSkinBrown","SilithidTankBossSkin","","","",4294967295,"","",""
"rordaxWingSkinGray","kClanOrcWarriorSkin","","",1097859072,"ntalSkinBrown","WormSkinGray","WormSkinPurple","","",4294967295,"","",""
"ordaxWingSkinGray","ngleBloodScalpMelee","","Desert",1053609165,"ntalSkinBrown","","","","",0,"","",""
"rdaxWingSkinGray","l","","esert",1066192077,"ntalSkinBrown","","","","",0,"","erSkinSteel",""
"daxWingSkinGray","MineSpiderSkinSteel","","sert",1066192077,"ntalSkinBrown","","","","",0,"","koboldskinNormal",""
"axWingSkinGray","gleBloodScalpMelee","","ert",1053609165,"ntalSkinBrown","","","","",0,"","",""
"xWingSkinGray","derSkinSteel","","rt",1065353216,"ntalSkinBrown","","","","",1,"","el",""
"WingSkinGray","SpiderSkinSteel","","t",1065353216,"ntalSkinBrown","","","","",0,"","n",""
"ingSkinGray","BloodScalpMelee","","",1065353216,"ntalSkinBrown","","","","",1,"","hauginskin",""
"ngSkinGray","lpMelee","loodScalpMelee","",1045220557,"ntalSkinBrown","","","","",4294967295,"","",""
"gSkinGray","ngleBloodScalpMelee","","SahauginskinWhite",1065353216,"ntalSkinBrown","","","","",0,"","skinNormal",""
"SkinGray","al","","ahauginskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","nNormal",""
"kinGray","eSpiderSkinSteel","","hauginskinWhite",1065353216,"ntalSkinBrown","","","","",4294967295,"","MineSpiderSkinSteel",""
"inGray","kinBrown","","",1056964608,"ntalSkinBrown","","","","",0,"","",""
"nGray","reWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredBlue","RidingSilithidEyeGlowGreen","","",4294967295,"","",""
"Gray","reWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredRed","RidingSilithidEyeGlowOrange","","",4294967295,"","",""
"ray","reWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredYellow","RidingSilithidEyeGlowBlue","","",4294967295,"","",""
"ay","reWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredGreen","RidingSilithidEyeGlowViolet","","",4294967295,"","",""
"y","reWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredBlack","RidingSilithidEyeGlowYellow","","",4294967295,"","",""
"","eWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredBlack","RidingSilithidEyeGlowYellow","","",4294967295,"","",""
"PterrordaxSkinGreen","eWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredBlue","RidingSilithidEyeGlowGreen","","",4294967295,"","",""
"terrordaxSkinGreen","eWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredGreen","RidingSilithidEyeGlowViolet","","",4294967295,"","",""
"errordaxSkinGreen","eWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredYellow","RidingSilithidEyeGlowBlue","","",4294967295,"","",""
"rrordaxSkinGreen","eWolfSkinDarkBlack","","",1065353216,"ntalSkinBrown","RidingSilithidTankSkinArmoredRed","RidingSilithidEyeGlowOrange","","",4294967295,"","",""
"rordaxSkinGreen","r_SkinPriest","quoise","",1056964608,"ntalSkinBrown","SilithidScarabSkinPurple","","","",1,"","",""
"ordaxSkinGreen","iefSkin","","",1063675494,"MaleSkin02","FurbolgSkinBrown","FurbolgStuffWhite","","",1,"","",""
"rdaxSkinGreen","leSkin01","","",1048576000,"ntalSkinBrown","WendigoSkinGrey","","","",0,"","",""
"daxSkinGreen","neSpiderSkinSteel","","auginskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","iderSkinSteel",""
"axSkinGreen","WolfSkinDarkBlack","","",1069547520,"ntalSkinBrown","GiantSlimeSkinGreen","","","",4294967295,"","",""
"xSkinGreen","ngleBloodScalpMelee","","Desert",1065353216,"ntalSkinBrown","","","","",0,"","",""
"SkinGreen","mal","","uginskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","",""
"kinGreen","neSpiderSkinSteel","","ginskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","",""
"inGreen","neSpiderSkinSteel","","inskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","",""
"nGreen","neSpiderSkinSteel","","nskinWhite",1065353216,"ntalSkinBrown","","","","",1,"","",""
"Green","neSpiderSkinSteel","","skinWhite",1065353216,"ntalSkinBrown","","","","",1,"","",""
