# fields=12 strings=0,1,2,3,5,6,7,8,10,11
"lBrown","owHair","","rkGreenYellow",1065353216,"ige","","","",1,"",""
"Brown","owHair","","kGreenYellow",1065353216,"ige","","","",1,"",""
"rown","wnBodySkinWhite","","seArmorBlack",1065353216,"ige","","","",0,"","icsmith"
"own","r","","n",1065353216,"ige","","","",0,"","ir"
"wn","","","",1067869798,"ige","SkeletonMage","","",1,"",""
"n","","","",1066611507,"ige","SkeletonMage","","",1,"",""
"","m_SkinBronze","","",1062836634,"ige","SkeletonNakedSkin_Black","","",4294967295,"",""
"ParticleFeather01","","","",1062836634,"ige","SkeletonMage","","",1,"",""
"articleFeather01","m_SkinBronze","","",1062836634,"ige","SkeletonNakedSkin_Yellow","","",4294967295,"",""
"rticleFeather01","m_SkinBronze","","",1069547520,"ige","SkeletonNakedSkin_Red","","",4294967295,"",""
"ticleFeather01","m_SkinBronze","","",1062836634,"ige","SkeletonNakedSkin_Blue","","",4294967295,"",""
"icleFeather01","m_SkinBronze","","",1066611507,"ige","SkeletonNakedSkin_Blue","","",4294967295,"",""
"cleFeather01","m_SkinBronze","","",1066611507,"ige","SkeletonNakedSkin_Black","","",4294967295,"",""
"leFeather01","m_SkinBronze","","",1062836634,"ige","SkeletonNakedSkin_Green","","",4294967295,"",""
"eFeather01","LowHair","","GreenYellow",1065353216,"ige","","","",0,"","owHair"
"Feather01","owHair","","enYellow",1065353216,"ige","","","",1,"","enLowHair"
"eather01","Hair","","Yellow",1065353216,"ige","","","",1,"","UFMCitizenMid"
"ather01","air","","nYellow",1065353216,"ige","","","",1,"",""
"ther01","okkSkin","enMid","",1069547520,"ige","FelBoarSkin","","",4294967295,"",""
"her01","UFMMerchant","","",1060320051,"ige","DireWolfSkinDarkBlack","DireWolfSkinDarkBlackAlpha","",1,"",""
"er01","UFMMerchant","","",1066611507,"ige","DireWolfSkinLightBlue","DireWolfSkinLightBlueAlpha","",1,"",""
"r01","UFMMerchant","","",1065353216,"ige","DireWolfSkinLightGrey","DireWolfSkinLightGreyAlpha","",1,"",""
"01","UFMMerchant","","",1065353216,"ige","DireWolfSkinDarkGrey","DireWolfSkinDarkGreyAlpha","",1,"",""
"1","UFMMerchant","","",1062836634,"ige","DireWolfSkinLightGrey","DireWolfSkinLightGreyAlpha","",1,"",""
"","itizenLowHair","","",1057803469,"ige","WolfSkinArctic","WolfSkinArcticAlpha","",1,"",""
"OrcaSkinBlack","UFMMerchant","","",1067869798,"ige","DireWolfSkinLightGrey","DireWolfSkinLightGreyAlpha","",1,"",""
"rcaSkinBlack","UFMMerchant","","",1069547520,"ige","DireWolfSkinLightGrey","DireWolfSkinLightGreyAlpha","",1,"",""
"caSkinBlack","UFMMerchant","","",1066611507,"ige","DireWolfSkinLightGrey","DireWolfSkinLightGreyAlpha","",1,"",""
"aSkinBlack","UFMMerchant","","",1066611507,"ige","DireWolfSkinReddishBrown","DireWolfSkinReddishBrownAlpha","",1,"",""
"SkinBlack","UFMMerchant","","",1062836634,"ige","DireWolfSkinDarkBlack","DireWolfSkinDarkBlackAlpha","",1,"",""
"kinBlack","UFMMerchant","","",1060320051,"ige","DireWolfSkinLightBlue","DireWolfSkinLightBlueAlpha","",1,"",""
"inBlack","leMagicsmith","","",1065353216,"ige","BansheeSkinGreen","","",4294967295,"",""
"nBlack","air","","anMaleSkin01",1065353216,"ige","","","",0,"",""
"Black","air","","TitanMaleSkin01",1065353216,"ige","","","",0,"",""
"lack","air","","MaleSkin01",1065353216,"ige","","","",0,"",""
"ack","air","","aleSkin01",1065353216,"ige","","","",0,"",""
"ck","LowHair","","nMaleMerchant03Skin1",1065353216,"ige","","","",1,"",""
"k","wHair","","w",1065353216,"ige","","","",0,"",""
"","wHair","","",1065353216,"ige","","","",0,"",""
"ShadeSkin","wHair","","SnakeSkinYellowBlack",1065353216,"ige","","","",0,"",""
"hadeSkin","Hair","","nakeSkinYellowBlack",1065353216,"ige","","","",1,"",""
"adeSkin","Hair","","akeSkinYellowBlack",1065353216,"ige","","","",1,"",""
"deSkin","wHair","","keSkinYellowBlack",1065353216,"ige","","","",0,"",""
"eSkin","wHair","","eSkinYellowBlack",1065353216,"ige","","","",0,"",""
"Skin","Hair","","SkinYellowBlack",1065353216,"ige","","","",1,"",""
"kin","Hair","","kinYellowBlack",1065353216,"ige","","","",1,"",""
"in","wHair","","inYellowBlack",1065353216,"ige","","","",0,"",""
"n","wHair","","nYellowBlack",1065353216,"ige","","","",0,"",""
"","Hair","","YellowBlack",1065353216,"ige","","","",1,"",""
"smokewispsmall","Hair","","ellowBlack",1065353216,"ige","","","",1,"",""
"mokewispsmall","tizenLow","","lowBlack",1065353216,"ige","","","",1,"","UFMMerchant"
"okewispsmall","itizenLow","","llowBlack",1065353216,"ige","","","",0,"","Merchant"
"kewispsmall","nt","","",1067869798,"ige","TigerSkinNostripeWhite","","",4294967295,"",""
"ewispsmall","nt","","",1069547520,"ige","TigerSkinNostripeWhite","","",4294967295,"",""
"wispsmall","nt","","",1066611507,"ige","TigerSkinWhite","","",1,"",""
"ispsmall","nt","","",1075838976,"ige","TigerSkinRed","","",1,"",""
"spsmall","nt","","",1060320051,"ige","TigerSkinBlackSpotted","","",1,"",""
"psmall","nt","","",1062836634,"ige","TigerSkinBlackStriped","","",1,"",""
"small","nt","","",1066611507,"ige","TigerSkinBlackStriped","","",1,"",""
"mall","nt","","",1060320051,"ige","TigerSkinBrown","","",1,"",""
"all","nt","","",1067869798,"ige","TigerSkinBlack","","",1,"",""
"ll","nt","","",1065353216,"ige","TigerSkinBlackSpotted","","",1,"",""
"l","nt","","",1060320051,"ige","TigerSkinDark","","",1,"",""
"","nt","","",1074790400,"ige","TigerSkinRed","","",1,"",""
"QuilBoarCasterSkinPink","FMCitizenMid","","apitiSkinGreen",1065353216,"ige","","","",1,"","mith"
"uilBoarCasterSkinPink","ir","","k",1065353216,"ige","","","",0,"","Low"
"ilBoarCasterSkinPink","owHair","","iSkinGreen",1065353216,"ige","","","",0,"","enLowHair"
"lBoarCasterSkinPink","LowHair","","WapitiSkinGreen",1065353216,"ige","","","",1,"",""
"BoarCasterSkinPink","","","",1071644672,"ige","DragonSkin1Azuregoz","DragonSkin2Azuregoz","DragonSkin3Azuregoz",4294967295,"",""
"oarCasterSkinPink","maleWarriorHeavy_SkinLight","","owBlack",1061158912,"ige","","","",1,"","izenMid"
"arCasterSkinPink","owHair","","DireWolfSkinReddishBrown",1065353216,"ige","","","",1,"",""
"rCasterSkinPink","UFMCitizenMid","","itiSkinGreen",1065353216,"ige","","","",0,"","hant"
"CasterSkinPink","HUFMCitizenMid","","SkinGreen",1065353216,"ige","","","",1,"","nt"
"asterSkinPink","leCitizenLow","","tiSkinGreen",1065353216,"ige","","","",0,"","tizenLowHair"
"sterSkinPink","HUFMCitizenMid","","",1065353216,"ige","","","",1,"","nt"
"terSkinPink","HUFMCitizenMid","","kinGreen",1065353216,"ige","","","",1,"","t"
"erSkinPink","itizenLow","","wBlack",1065353216,"ige","","","",1,"","Merchant"
"rSkinPink","FMCitizenMid","","nSpawnSkinGreen",1065353216,"ige","","","",1,"","id"
"SkinPink","maleWarriorHeavy_SkinLight","","lack",1065353216,"ige","","","",1,"","enMid"
"kinPink","erchant","","",1065353216,"r","ZombieSkinGreen","","",1,"",""
"inPink","rchant","","",1065353216,"r","ZombieSkinGreen","","",1,"",""
"nPink","d","","",1065353216,"acksmith","SkeletonSkinGreen","","",1,"",""
"Pink","LowHair","","ack",1065353216,"ige","","","",0,"","owHair"
"ink","LowHair","","inGrey",1065353216,"hant","","","",0,"",""
"nk","LowHair","","nGrey",1065353216,"hant","","","",0,"",""
"k","owHair","","Grey",1065353216,"hant","","","",1,"",""
"","owHair","","rey",1065353216,"hant","","","",1,"",""
"QuilBoarCasterSkinPink_Alpha","r","","ck",1065353216,"ige","","","",1,"","FMCitizenMid"
"sterSkinPink_Alpha","d","","",1069547520,"ige","SkeletonSkinGreen","","",1,"",""
"terSkinPink_Alpha","nta","","",1065353216,"ige","","","",0,"",""
"erSkinPink_Alpha","skinbrownalpha","GolemSkinBrown","",1062836634,"ige","FelGuardSkinYellow","","",4294967295,"",""
"rSkinPink_Alpha","rchant","","",1071644672,"ige","ZombieSkinGreen","","",1,"",""
"uilBoarCasterSkinBlack","LowHair","","reen",1067030938,"ige","","","",0,"",""
"ilBoarCasterSkinBlack","wHair","","een",1065353216,"ige","","","",0,"",""
"lBoarCasterSkinBlack","air","","en",1065353216,"ige","","","",1,"",""
"BoarCasterSkinBlack","owHair","","FurbolgStuffgray",1065353216,"ige","","","",1,"","enLowHair"
"oarCasterSkinBlack","rchant","","",1073741824,"ige","SatyrSkinAlbino","SatyrSkinAlbinoAlpha","",4294967295,"","rchantHair"
"QuilBoarCasterSkinBlack_Alpha","nLow","","",1075209830,"ige","OgreSkinGray","OgreMageSkin2Blue","",3,"",""
"uilBoarCasterSkinBlack_Alpha","enLow","","",1075209830,"ige","OgreSkinBlue","","",3,"",""
"ilBoarCasterSkinBlack_Alpha","enLow","","",1076468122,"ige","OgreSkinBlue512","","",3,"",""
"BoarCasterSkinBlack_Alpha","enLow","","",1075838976,"ige","OgreSkinBlue","","",3,"",""
"oarCasterSkinBlack_Alpha","nLow","","",1075209830,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"arCasterSkinBlack_Alpha","nLow","","",1075838976,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"rCasterSkinBlack_Alpha","nLow","","",1069128090,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"sterSkinBlack_Alpha","nLow","","",1074580685,"ige","OgreSkinYellow","OgreMageSkin2Copper","",3,"",""
"terSkinBlack_Alpha","nLow","","",1075838976,"ige","OgreSkinYellow","OgreMageSkin2Copper","",3,"",""
"erSkinBlack_Alpha","enLow","","",1074580685,"ige","OgreSkinBeige","","",3,"",""
"rSkinBlack_Alpha","enLow","","",1073951539,"ige","OgreSkinBeige","","",3,"",""
"SkinBlack_Alpha","nLow","","",1073951539,"ige","OgreSkinGray","OgreMageSkin2Blue","",3,"",""
"inBlack_Alpha","enLow","","",1071644672,"ige","OgreSkinBeige","","",3,"",""
"nBlack_Alpha","enLow","","",1074580685,"ige","OgreSkinRed","","",3,"",""
"Black_Alpha","nLow","","",1074580685,"ige","OgreSkinRed","OgreMageSkin2","",3,"",""
"lack_Alpha","enLow","","",1072902963,"ige","OgreSkinGray","","",3,"",""
"ack_Alpha","enLow","","",1067869798,"ige","OgreSkinBlue","","",3,"",""
"ck_Alpha","enLow","","",1075838976,"ige","OgreSkinRed","","",3,"",""
"k_Alpha","enLow","","",1072902963,"ige","OgreSkinBlue","","",3,"",""
"_Alpha","enLow","","",1071644672,"ige","OgreSkinBlue","","",3,"",""
"Alpha","nLow","","",1072902963,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"lpha","enLow","","",1073951539,"ige","OgreSkinBlue","","",3,"",""
"pha","nLow","","",1070386381,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"ha","enLow","","",1074580685,"ige","OgreSkinBlue","","",3,"",""
"a","nLow","","",1071644672,"ige","OgreSkinBlue","OgreMageSkin2LightBlue","",3,"",""
"","stalSkinJade","","",1075209830,"ige","OgreWarlordSkinGray","OgreWarlordSkinArmorGray","",4294967295,"",""
"QuilBoarSkinArmoredDeathsHead","nLow","","",1075209830,"ige","OgreSkinYellow","OgreMageSkin2Copper","",3,"",""
"uilBoarSkinArmoredDeathsHead","nLow","","",1069128090,"ige","OgreSkinBeige","OgreMageSkin2","",3,"",""
"ilBoarSkinArmoredDeathsHead","stalSkinJade","","",1075838976,"ige","OgreWarlordSkinGray","OgreWarlordSkinArmorGray","",4294967295,"",""
"lBoarSkinArmoredDeathsHead","stalSkinJade","","",1076468122,"ige","OgreWarlordSkinBlack","OgreWarlordSkinArmorBlack","",4294967295,"",""
"BoarSkinArmoredDeathsHead","nLow","","",1070386381,"ige","OgreSkinBeige","OgreMageSkin2","",3,"",""
"oarSkinArmoredDeathsHead","enLow","","",1066611507,"ige","OgreSkinYellow","","",3,"",""
"arSkinArmoredDeathsHead","enLow","","",1072902963,"ige","OgreSkinYellow","","",3,"",""
"rSkinArmoredDeathsHead","enLow","","",1073951539,"ige","OgreSkinYellow","","",3,"",""
"SkinArmoredDeathsHead","enLow","","",1075838976,"ige","OgreSkinBeige","","",3,"",""
"kinArmoredDeathsHead","stalSkinJade","","",1069128090,"ige","OgreWarlordSkinGray","OgreWarlordSkinArmorGray","",4294967295,"",""
"inArmoredDeathsHead","nLow","","",1071644672,"ige","OgreSkinYellow","OgreMageSkin2White","",3,"",""
"nArmoredDeathsHead","nLow","","",1066611507,"ige","OgreSkinBlue","","",3,"",""
"ArmoredDeathsHead","stalSkinJade","","",1076468122,"ige","OgreWarlordSkinGray","OgreWarlordSkinArmorGray","",4294967295,"",""
"moredDeathsHead","stalSkinJade","","",1077097267,"ige","OgreWarlordSkinGray","OgreWarlordSkinArmorGray","",4294967295,"",""
"oredDeathsHead","enLow","","",1075209830,"ige","OgreSkinYellow","","",3,"",""
"redDeathsHead","nLow","","",1077097267,"ige","OgreSkinYellow","OgreMageSkin2White","",3,"",""
"edDeathsHead","enLow","","",1075838976,"ige","OgreSkinYellow","","",3,"",""
"DeathsHead","enLow","","",1076468122,"ige","OgreSkinYellow","","",3,"",""
"eathsHead","enLow","","",1077097267,"ige","OgreSkinYellow","","",3,"",""
"athsHead","stalSkinJade","","",1077097267,"ige","OgreWarlordSkinBlack","OgreWarlordSkinArmorBlack","",4294967295,"",""
"thsHead","enLow","","",1075209830,"ige","OgreSkinGray","","",3,"",""
"hsHead","nLow","","",1075209830,"ige","OgreSkinBeige","OgreMageSkin2","",3,"",""
"sHead","Magenta","","",1065353216,"ige","LordKezzakSkin","LordKezzakWingSkin","",4294967295,"",""
"ad","Hair","","urbolgStuffgray",1065353216,"ige","","","",1,"",""
"d","FMCitizenMid","","gray",1065353216,"ige","","","",1,"",""
"","LowHair","","bolgStuffgray",1065353216,"ige","","","",0,"",""
"QuilBoarSkinArmoredDeathsHead_Alpha","r","","ay",1065353216,"ige","","","",0,"",""
"uilBoarSkinArmoredDeathsHead_Alpha","UFMCitizenMid","","ffgray",1065353216,"ige","","","",0,"",""
"ilBoarSkinArmoredDeathsHead_Alpha","ir","","ray",1065353216,"ige","","","",0,"",""
"lBoarSkinArmoredDeathsHead_Alpha","itizenLow","","fgray",1065353216,"ige","","","",0,"",""
"BoarSkinArmoredDeathsHead_Alpha","eCitizenLow","","y",1065353216,"ige","","","",4294967295,"",""
"edDeathsHead_Alpha","MCitizenLowHair","","",1062836634,"ige","TroglodyteSkinAsh","","",1,"",""
"dDeathsHead_Alpha","MCitizenLowHair","","",1060320051,"ige","TroglodyteSkinAsh","","",1,"",""
"DeathsHead_Alpha","MCitizenLowHair","","",1065353216,"ige","TroglodyteSkinAsh","","",1,"",""
"uilBoarSkinDeathsHead","maleWarriorHeavy_SkinLight","","olgStuffWhite",1065353216,"ige","","","",1,"","efSkin"
"ilBoarSkinDeathsHead","maleWarriorHeavy_SkinLight","","lgStuffWhite",1065353216,"ige","","","",1,"","iefSkin"
"lBoarSkinDeathsHead","CitizenLowHair","","",1067030938,"ige","TrollSkinArcticFrostManeCaster","","",1,"",""
"BoarSkinDeathsHead","","","",1067869798,"ige","DeepTrollSkinIceBlue","DeepTrollSkinIceBlue","",4294967295,"",""
"oarSkinDeathsHead","nMaleMerchant03Skin1","","",1066611507,"ige","LasherSkinRed","","",4294967295,"",""
"arSkinDeathsHead","nMaleMerchant03Skin1","","",1065353216,"ige","LasherSkinViolet","","",4294967295,"",""
"rSkinDeathsHead","nMaleMerchant03Skin1","","",1067869798,"ige","LasherSkinViolet","","",4294967295,"",""
"SkinDeathsHead","nMaleMerchant03Skin1","","",1069547520,"ige","LasherSkinRed","","",4294967295,"",""
"kinDeathsHead","mSkinBrown","","",1065353216,"ige","CentaurCasterSkinBlack","CentaurCasterSkinBlack_Alpha","",4294967295,"MineSpiderSkinCrystal",""
"inDeathsHead","neSpiderSkinCrystal","","",1069547520,"acksmith","CentaurSkinBlack","","",4294967295,"",""
"nDeathsHead","neSpiderSkinCrystal","","",1069547520,"acksmith","CentaurWarriorSkinBlack","","",4294967295,"",""
"DeathsHead","neSpiderSkinCrystal","","",1069547520,"ige","CentaurSkinGray","","",4294967295,"",""
"eathsHead","Magenta","","",1058642330,"ige","RidingKotoBeastSkinYellow","","",1,"",""
"d","erSkinCrystal","","",1069547520,"ige","GhostSkinPurple","","",4294967295,"",""
"","tizenLow","","",1065353216,"ige","LostOne_SkinWhite","LostOne_SkullbagBlue","DarkBlue_Glow2",4294967295,"",""
"QuilBoarSkinDeathsHead_Alpha","tizenLow","","",1066611507,"ige","LostOne_SkinWhite","LostOne_SkullbagBlue","DarkBlue_Glow2",4294967295,"",""
"uilBoarSkinDeathsHead_Alpha","tizenLow","","",1062836634,"ige","LostOne_SkinWhite","LostOne_SkullbagBlue","DarkBlue_Glow2",4294967295,"",""
"ilBoarSkinDeathsHead_Alpha","tizenLow","","",1065353216,"csmith","LostOne_SkinWhite","LostOne_SkullbagBlue","DarkBlue_Glow2",1,"",""
"lBoarSkinDeathsHead_Alpha","","","",1062836634,"ige","SuccubusNewSkinMagenta","SuccubusSkinWingMagenta","SuccubusHairMagenta",4294967295,"",""
"BoarSkinDeathsHead_Alpha","chant","","",1065353216,"ige","HumanMaleKidSkinPeach","","",1,"","gicsmith"
"oarSkinDeathsHead_Alpha","LowHair","","reen",1065353216,"ige","","","",1,"","nLowHair"
"arSkinDeathsHead_Alpha","nBodySkinWhite","","lSerpentBodySkinBeige",1067030938,"ige","","","",1,"","HumanMaleCitizenLow"
"rSkinDeathsHead_Alpha","ksmith","","",1067030938,"ige","DreadLordSkin","DreadLordWingSkin","",1,"","umanMaleCitizenLow"
"SkinDeathsHead_Alpha","nta","","",1073741824,"ige","","","",0,"",""
"kinDeathsHead_Alpha","en","","",1069547520,"ige","Rexxar","RexxarArmor","RexxarHair",1,"","kinBeige"
"inDeathsHead_Alpha","derSkinCrystal","","",1067869798,"ige","FurbolgSkinBlack","FurbolgstuffBlack","",1,"",""
"nDeathsHead_Alpha","","","lbinoAlpha",1065353216,"ige","","","",1,"","Hair"
"DeathsHead_Alpha","","","binoAlpha",1065353216,"ige","","","",0,"",""
"eathsHead_Alpha","r","","inoAlpha",1065353216,"ige","","","",1,"","r"
"athsHead_Alpha","tizenLow","","noAlpha",1065353216,"ige","","","",1,"","h"
"thsHead_Alpha","air","","oAlpha",1065353216,"ige","","","",1,"","ir"
"hsHead_Alpha","itizenLow","","Alpha",1065353216,"ige","","","",0,"","Merchant"
"sHead_Alpha","nBodySkinWhite","","eArmorBlack",1065353216,"ige","","","",1,"","smith"
"Head_Alpha","wnBodySkinWhite","","k",1065353216,"ige","","","",0,"","icsmith"
"ead_Alpha","","","lpha",1065353216,"ige","","","",1,"","air"
"ad_Alpha","wnBodySkinWhite","","2",1065353216,"ige","","","",0,"","icsmith"
"d_Alpha","nBodySkinWhite","","HorseArmorBlack",1065353216,"ige","","","",0,"","smith"
"_Alpha","MCitizenMid","","ha",1065353216,"ige","","","",1,"","HUFMMerchant"
"Alpha","HUFMCitizenMid","","a",1065353216,"ige","","","",0,"",""
"lpha","aleWarriorHeavy_SkinLight","","",1065353216,"ige","","","",1,"","tizenMid"
"pha","aleWarriorHeavy_SkinLight","","SatyrSkinBlue",1065353216,"ige","","","",1,"","tizenMid"
"","maleWarriorHeavy_SkinLight","","tyrSkinBlue",1065353216,"ige","","","",1,"","izenMid"
"QuilBoarCasterSkinBeige","r","","yrSkinBlue",1065353216,"ige","","","",1,"","FMCitizenMid"
"uilBoarCasterSkinBeige","MCitizenMid","","rSkinBlue",1065353216,"ige","","","",1,"","HUFMMerchant"
"ilBoarCasterSkinBeige","","","SkinBlue",1065353216,"ige","","","",1,"","Hair"
"lBoarCasterSkinBeige","","","lue",1065353216,"ige","","","",0,"","Hair"
"BoarCasterSkinBeige","","","atyrSkinBlueAlpha",1065353216,"ige","","","",0,"","Hair"
"oarCasterSkinBeige","FMCitizenMid","","tyrSkinBlueAlpha",1065353216,"ige","","","",1,"","mith"
"arCasterSkinBeige","inNormal","","",1065353216,"ige","","","",4294967295,"",""
"rCasterSkinBeige","MCitizenMid","","kinBlueAlpha",1065353216,"ige","","","",1,"","d"
"CasterSkinBeige","FMCitizenMid","","inBlueAlpha",1065353216,"ige","","","",1,"","id"
"asterSkinBeige","aleWarriorHeavy_SkinLight","se","nBlueAlpha",1065353216,"ige","","","",1,"","tizenMid"
"sterSkinBeige","maleWarriorHeavy_SkinLight","","BlueAlpha",1065353216,"ige","","","",1,"","izenMid"
"terSkinBeige","eCitizenLow","","lueAlpha",1065353216,"ige","","","",1,"","UFMCitizenLowHair"
"erSkinBeige","","","ueAlpha",1065353216,"ige","","","",0,"","air"
"rSkinBeige","HUFMCitizenMid","","lpha",1065353216,"ige","","","",0,"","t"
"SkinBeige","leCitizenLow","","yrSkinCrimson",1065353216,"ige","","","",1,"","manMaleMerchant"
"oarCasterSkinBeige_Alpha","htSkin","","",1056964608,"ige","Salome","","",4294967295,"",""
"arCasterSkinBeige_Alpha","id","","",1065353216,"ige","CrystalElementalSkinPurple","","",4294967295,"",""
"rCasterSkinBeige_Alpha","id","","",1065353216,"ige","CrystalElementalSkinOrange","","",4294967295,"",""
"CasterSkinBeige_Alpha","id","","",1065353216,"ige","CrystalElementalSkinWhite","","",4294967295,"",""
"asterSkinBeige_Alpha","MineSpiderSkinCrystal","","",1066611507,"ige","BasiliskSkinBlack","BasiliskCrystalSkinOrange","",4294967295,"",""
"sterSkinBeige_Alpha","erchant","","",1066611507,"ige","DryadSkinCorrupted","DryadEyeGlow","ArmorReflect2",4294967295,"","erchantHair"
"lpha","","","",1065353216,"ige","","","",0,"","Hair"
"pha","izenLowHair","","",1067869798,"dskinNormal","GhoulSkinRed","","",4294967295,"",""
"ha","izenLowHair","","",1065353216,"acksmith","GhoulSkinWhite","","",1,"",""
"","air","","",1065353216,"ige","","","",0,"",""
"QuilBoarSkinArmoredWhite","tizenLow","","inBlue",1065353216,"ige","","","",1,"","UFMMerchant"
"uilBoarSkinArmoredWhite","ir","","nBlue",1065353216,"ige","","","",1,"","Low"
"ilBoarSkinArmoredWhite","wHair","","Blue",1065353216,"ige","","","",1,"","MCitizenMid"
"lBoarSkinArmoredWhite","tizenLow","","e",1065353216,"ige","","","",1,"","UFMMerchant"
"BoarSkinArmoredWhite","FMCitizenMid","","ue",1065353216,"ige","","","",1,"","id"
"oarSkinArmoredWhite","ir","","yrSkinBlueAlpha",1065353216,"ige","","","",0,"","Low"
"arSkinArmoredWhite","air","","rSkinBlueAlpha",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"rSkinArmoredWhite","ir","","SkinBlueAlpha",1065353216,"ige","","","",0,"","nLow"
"SkinArmoredWhite","owHair","","eAlpha",1065353216,"ige","","","",1,"","zenLowHair"
"kinArmoredWhite","LowHair","","pha",1065353216,"ige","","","",1,"","LowHair"
"inArmoredWhite","owHair","","Alpha",1065353216,"ige","","","",1,"","enLowHair"
"nArmoredWhite","itizenLow","","ha",1065353216,"ige","","","",1,"","Merchant"
"ArmoredWhite","owHair","","a",1065353216,"ige","","","",1,"","enLowHair"
"rmoredWhite","owHair","","",1065353216,"ige","","","",1,"","izenLowHair"
"moredWhite","tizenLow","","SatyrSkinCrimson",1065353216,"ige","","","",1,"","UFMMerchant"
"oredWhite","itizenLow","","tyrSkinCrimson",1065353216,"ige","","","",1,"","rchant"
"redWhite","tizenLow","","atyrSkinCrimson",1065353216,"ige","","","",1,"","UFMMerchant"
"edWhite","wHair","","SatyrSkinBlueAlpha",1065353216,"ige","","","",0,"","MCitizenMid"
"dWhite","ir","","kinBlue",1065353216,"ige","","","",0,"","ow"
"White","wHair","","pha",1065353216,"ige","","","",0,"","itizenMid"
"hite","FMCitizenMid","","ementalSkinBlack",1065353216,"ige","","","",1,"","id"
"ite","FMCitizenMid","","entalSkinBlack",1065353216,"ige","","","",1,"",""
"te","HUFMCitizenMid","","ntalSkinBlack",1065353216,"ige","","","",1,"","t"
"e","leCitizenLow","","ha",1065353216,"ige","","","",1,"","tizenLowHair"
"","itizenLow","","a",1067030938,"ige","","","",4294967295,"",""
"QuilBoarSkinArmoredWhite_Alpha","itizenLow","","",1067030938,"ige","","","",4294967295,"",""
"uilBoarSkinArmoredWhite_Alpha","tizenLow","","RockElementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"ilBoarSkinArmoredWhite_Alpha","tizenLow","","ockElementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"lBoarSkinArmoredWhite_Alpha","itizenLow","","ckElementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"BoarSkinArmoredWhite_Alpha","itizenLow","","kElementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"oarSkinArmoredWhite_Alpha","tizenLow","","ElementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"arSkinArmoredWhite_Alpha","tizenLow","","lementalSkinBlack",1067030938,"ige","","","",4294967295,"",""
"rSkinArmoredWhite_Alpha","","","mentalSkinBlack",1065353216,"ige","","","",1,"","Hair"
"SkinArmoredWhite_Alpha","","","talSkinBlack",1065353216,"ige","","","",1,"","wHair"
"kinArmoredWhite_Alpha","r","","alSkinBlack",1065353216,"ige","","","",1,"","FMCitizenMid"
"inArmoredWhite_Alpha","r","","lSkinBlack",1065353216,"ige","","","",1,"","ir"
"nArmoredWhite_Alpha","MCitizenMid","","SkinBlack",1065353216,"ige","","","",1,"","d"
"ArmoredWhite_Alpha","MCitizenMid","","kinBlack",1065353216,"ige","","","",1,"",""
"rmoredWhite_Alpha","FMCitizenMid","","inBlack",1065353216,"ige","","","",1,"","nMid"
"moredWhite_Alpha","FMCitizenMid","","nBlack",1065353216,"ige","","","",4294967295,"","Mid"
"oredWhite_Alpha","FMCitizenMid","","ack",1065353216,"ige","","","",1,"","id"
"redWhite_Alpha","MCitizenMid","","ck",1065353216,"ige","","","",1,"","d"
"edWhite_Alpha","r","","Black",1065353216,"ige","","","",1,"","r"
"dWhite_Alpha","","","lack",1065353216,"ige","","","",0,"","Hair"
"","MCitizenMid","","ack",1065353216,"ige","","","",1,"","HUFMMerchant"
"QuilBoarSkinArmoredBrown","FMCitizenMid","","ck",1065353216,"ige","","","",1,"","nMid"
"uilBoarSkinArmoredBrown","FMCitizenMid","","k",1065353216,"ige","","","",1,"",""
"ilBoarSkinArmoredBrown","FMCitizenMid","","EntSkinRed",1065353216,"ige","","","",1,"","Mid"
"lBoarSkinArmoredBrown","LowHair","","",1067030938,"ige","","","",0,"",""
"BoarSkinArmoredBrown","LowHair","","ntSkinRed",1065353216,"ige","","","",0,"","nLowHair"
"oarSkinArmoredBrown","FMCitizenMid","","tSkinRed",1065353216,"ige","","","",1,"","nMid"
"arSkinArmoredBrown","MCitizenMid","","SkinRed",1065353216,"ige","","","",1,"",""
"rSkinArmoredBrown","FMCitizenMid","","kinRed",1067030938,"ige","","","",1,"","nMid"
"SkinArmoredBrown","wHair","","inRed",1067030938,"ige","","","",1,"",""
"kinArmoredBrown","FMCitizenMid","","nRed",1065353216,"ige","","","",1,"","Mid"
"inArmoredBrown","eCitizenLow","","Red",1065353216,"ige","","","",1,"","FMCitizenLowHair"
"nArmoredBrown","wHair","","ed",1065353216,"ige","","","",1,"","MCitizenMid"
"ArmoredBrown","","","",1065353216,"ige","","","",0,"","Hair"
"rmoredBrown","FMCitizenMid","","d",1065353216,"ige","","","",1,"","id"
