# fields=12 strings=0,1,2,3,4,5,6,8,9,10,11
"assive Doodads\Books\BookMedium01.mdx","World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\WhipperRoot01.mdx","","","","","",0,"","","",""
"ssive Doodads\Books\BookMedium01.mdx","World\Kalimdor\Felwood\PassiveDoodads\PlantsQuest\WhipperRoot02.mdx","","","","","",0,"","","",""
"ooks\BookMedium01.mdx","World\Generic\PassiveDoodads\ParticleEmitters\FeralasLightBlue.mdx","","","","","",0,"","","",""
"oks\BookMedium01.mdx","World\NoDXT\Generic\PassiveDoodads\VolumetricLights\UtherShrineLightBeam.mdx","","","","","",0,"","","",""
"x","World\Generic\Human\Passive Doodads\Signs\CaveKoboldDangerSign.mdx","","","","","",0,"","","",""
"n\Passive Doodads\BookStacks\GeneralBookStackShort01.mdx","WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\ANVIL\DARKIRONANVIL.MDX","","","","","",0,"","","",""
"okStacks\GeneralBookStackShort01.mdx","World\Lordaeron\Plagueland\PassiveDoodads\plants\PlaguelandPuffs01.mdx","","","","","",0,"","","",""
"kStacks\GeneralBookStackShort01.mdx","World\Azeroth\Westfall\PassiveDoodads\Outhouse\OutHouse.mdx","","","","","",0,"","","",""
"StackShort01.mdx","WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\ANVIL\DARKIRONFORGE.MDX","","","","","",0,"","","",""
"ld\Generic\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","World\Generic\Dwarf\Passive Doodads\Tables\ReadingTable01.mdx","","","","","",0,"","","",""
"d\Generic\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","World\Generic\Dwarf\Passive Doodads\Tables\DwarvenTableOrnate04.mdx","","","","","",0,"","","",""
"sive Doodads\PowderKegs\PowderKegFused.mdx","World\KhazModan\Blackrock\PassiveDoodads\BlackrockPortraits\BankPortrait.mdx","","","","","",0,"","","",""
"egs\PowderKegFused.mdx","WORLD\KHAZMODAN\BLACKROCK\ACTIVEDOODADS\DARKIRONBRAZIER\DARKIRONBRAZIER.MDX","","","","","",0,"","","",""
"gs\PowderKegFused.mdx","World\Generic\PassiveDoodads\Plaque\PlaqueSilver01.mdx","","","","","",0,"","","",""
"s\PowderKegFused.mdx","World\KhazModan\Blackrock\ActiveDoodads\Chalice\BlackRockChalice.mdx","","","","","",0,"","","",""
"dx","World\Kalimdor\Silithus\PassiveDoodads\Crystals\silithus_crystal_spike_01.mdx","","","","","",0,"","","",""
"siveDoodads\Crate02\Crate02.mdx","World\Kalimdor\Durotar\PassiveDoodads\Bushes\CactusApple01.mdx","","","","","",0,"","","",""
"iveDoodads\Crate02\Crate02.mdx","World\KhazModan\Blackrock\PassiveDoodads\BlackrockPortraits\BankPortraitPlate.mdx","","","","","",0,"","","",""
"Crate02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BEDS\DUSKWOODBED.MDX","","","","","",0,"","","",""
"neric\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","WORLD\SKILLACTIVATED\TRADESKILLENABLERS\TRADESKILL_ALCHEMYSET_01.MDX","","","","","",0,"","","",""
"eric\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","WORLD\KALIMDOR\ONYXIASLAIR\DOORS\ONYXIASGATE01.MDX","","entStatue02\SerpentStatue02.mdx","","entStatue02\SerpentStatue02.mdx","",0,"","","",""
"Doodads\Food&Utensils\TurkeyLeg.mdx","World\KhazModan\Blackrock\PassiveDoodads\MuseumGem\MuseumGem01.mdx","","","","","",0,"","","",""
"oodads\Food&Utensils\TurkeyLeg.mdx","World\Kalimdor\Darkshore\ThreshadonCorpse\DarkshoreThreshadonCorpse.mdx","","","","","",0,"","","",""
"s\TurkeyLeg.mdx","World\wmo\Kalimdor\CollidableDoodads\Darkshore\GiantSeaTurtle02\GiantSeaTurtle02.wmo","","","","","",0,"","","",""
"\TurkeyLeg.mdx","World\Azeroth\Westfall\PassiveDoodads\DeadSeaMonster\DeadSeaMonster.mdx","","","","","",0,"","","",""
"TurkeyLeg.mdx","World\Kalimdor\Darkshore\PassiveDoodads\SeaMonsterCarcass\DarkshoreSeaMonster01.mdx","","","","","",0,"","","",""
"urkeyLeg.mdx","World\wmo\Kalimdor\CollidableDoodads\Darkshore\GiantSeaTurtle01\GiantSeaTurtle01.wmo","","","","","",0,"","","",""
"d\Lordaeron\SilverPine\PassiveDoodads\bushes\SilverPineBush01.mdx","World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage01.mdx","","","","","",0,"","","",""
"\Lordaeron\SilverPine\PassiveDoodads\bushes\SilverPineBush01.mdx","World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage02.mdx","","","","","",0,"","","",""
"Lordaeron\SilverPine\PassiveDoodads\bushes\SilverPineBush01.mdx","World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage03.mdx","","","","","",0,"","","",""
"ordaeron\SilverPine\PassiveDoodads\bushes\SilverPineBush01.mdx","World\Generic\Tauren\Passive Doodads\AnimalCages\AnimalCage04.mdx","","","","","",0,"","","",""
"ne\PassiveDoodads\bushes\SilverPineBush01.mdx","World\KhazModan\Ironforge\PassiveDoodads\SlimeJars\SlimeJar01.mdx","","","","","",0,"","","",""
"e\PassiveDoodads\bushes\SilverPineBush01.mdx","World\KhazModan\Ironforge\PassiveDoodads\SlimeJars\SlimeJar02.mdx","","","","","",0,"","","",""
"shes\SilverPineBush01.mdx","WORLD\GENERIC\DARKIRONDWARF\ACTIVE DOODADS\RUNES\DARKIRONDWARFRUNE_A1.MDX","","ITHSIGN.MDX","","THSIGN.MDX","",0,"","","",""
"1.mdx","World\Generic\PassiveDoodads\ParticleEmitters\BlastedLandsLightningbolt01.mdx","","","","","",0,"","","",""
".mdx","World\Generic\PassiveDoodads\ParticleEmitters\AuraGreen.mdx","","","","","",0,"","","",""
"mdx","World\Generic\Tauren\Passive Doodads\Drums\TaurenDrumGiant01.mdx","","","","","",0,"","","",""
"dx","WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\SMALLPORTCULLIS.MDX","","urningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","","urningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","",0,"","","",""
"RedRidge\PassiveDoodads\RowBoat\RowBoat01.mdx","WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\LARGEPORTCULLIS.MDX","","urningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","","","",0,"","","",""
"edRidge\PassiveDoodads\RowBoat\RowBoat01.mdx","WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\ZIGGURATDOOR.MDX","","KSMITHSIGN.MDX","","","",0,"","","",""
"ads\RowBoat\RowBoat01.mdx","World\Generic\PassiveDoodads\Feathers\FeatherBigBlue.mdx","","","","","",0,"","","",""
"1.mdx","WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN02.MDX","","","","","",0,"","","",""
".mdx","WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN03.MDX","","","","","",0,"","","",""
"mdx","WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN01.MDX","","","","","",0,"","","",""
"dx","WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\SIGNS\RUINEDSIGN02.MDX","","","","","",0,"","","",""
"x","World\Generic\Ogre\Passive Doodads\Poodad\Poodad01.mdx","","","","","",0,"","","",""
"","World\Kalimdor\Darkshore\PassiveDoodads\Ruins\DarkshoreRuinWall05.mdx","","","","","",0,"","","",""
"World\Generic\Human\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx","World\Generic\Dwarf\Passive Doodads\ExcavationWaterWagon\ExcavationWaterWagon.mdx","","","","","",0,"","","",""
"orld\Generic\Human\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx","World\Azeroth\Westfall\PassiveDoodads\Westfall Wagon\WestfallWagon01.mdx","","","","","",0,"","","",""
"Human\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx","World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal02.mdx","","","","","",0,"","","",""
"uman\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx","World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal04.mdx","","","","","",0,"","","",""
"man\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx","World\KhazModan\Blackrock\ActiveDoodads\Seal\BlackRockSeal.mdx","","","","","",0,"","","",""
"s\WeaponRacks\GeneralWeaponrack01.mdx","World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock01.mdx","","","","","",0,"","","",""
"\WeaponRacks\GeneralWeaponrack01.mdx","World\Generic\PassiveDoodads\ParticleEmitters\LavaSmokeEmitter.mdx","","","","","",0,"","","",""
"lWeaponrack01.mdx","World\Goober\G_BookTrapLightEvil.mdx","","","","","",0,"","","",""
"Weaponrack01.mdx","","","","","","",0,"","","",""
"rld\Azeroth\Elwynn\PassiveDoodads\Catapult\Catapult.mdx","WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\DOORS\DARKIRONPORTCULLIS.MDX","","","","","",0,"","","",""
"assiveDoodads\Catapult\Catapult.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\WROUGHTIRONDOOR.MDX","","","","","",0,"","","",""
"lt\Catapult.mdx","World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrateBroken01.mdx","","","","","",0,"","","",""
"d\Generic\PassiveDoodads\ParticleEmitters\SunkenFlame01.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\WROUGHTIRONDOOR02.MDX","","c\Passive Doodads\Braziers\SmallBrazier01.mdx","","rc\Passive Doodads\Braziers\SmallBrazier01.mdx","",0,"","","",""
"\Generic\PassiveDoodads\ParticleEmitters\SunkenFlame01.mdx","WORLD\KALIMDOR\MAURADON\PASSIVEDOODADS\CORRUPTEDPLANTS\MARAUDONSPEWERTREE.MDX","","","","","th\BurningSteppes\PassiveDoodads\OrcFoundryPit\OrcSmallFoundryPit.mdx",0,"","","",""
"Generic\PassiveDoodads\ParticleEmitters\SunkenFlame01.mdx","WORLD\KALIMDOR\MAURADON\PASSIVEDOODADS\CORRUPTEDPLANTS\MARAUDONSPORETREE.MDX","","","","","h\BurningSteppes\PassiveDoodads\OrcFoundryPit\OrcSmallFoundryPit.mdx",0,"","","",""
"dads\ParticleEmitters\SunkenFlame01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\SUBWAY\SUBWAYCAR.MDX","","","","","",0,"","","",""
"s\SunkenFlame01.mdx","World\Kalimdor\ThousandNeedles\PassiveDoodads\WyvernEggs\WyvernEggs01.mdx","","","","","",0,"","","",""
"World\Azeroth\Duskwood\PassiveDoodads\Fence\RockWallRubble.mdx","World\Goober\G_BookOpenMediumRed.mdx","","","","","",0,"","","",""
"od\PassiveDoodads\Fence\RockWallRubble.mdx","World\Goober\G_DragonEggFreeze.mdx","","","","","1.mdx",0,"1.mdx","","",""
"nce\RockWallRubble.mdx","World\KhazModan\Blackrock\PassiveDoodads\WarchiefsHead\WarchiefRendsHead.mdx","","","","","",0,"","","",""
"ce\RockWallRubble.mdx","WORLD\KALIMDOR\MAURADON\PASSIVEDOODADS\CORRUPTEDPLANTS\MARAUDONSPAWNERTREE.MDX","","","","","oth\BurningSteppes\PassiveDoodads\OrcFoundryPit\OrcSmallFoundryPit.mdx",0,"","","",""
"dx","World\Generic\ActiveDoodads\InstancePortal\Temporal_Displacement.mdx","","","","","",0,"","","",""
"an\Passive Doodads\BookShelves\DuskwoodBookshelf03.mdx","World\SkillActivated\TradeskillNodes\Thorium_Miningnode_01.mdx","","","","","",0,"","","",""
"n\Passive Doodads\BookShelves\DuskwoodBookshelf03.mdx","World\SkillActivated\TradeskillNodes\RichThorium_Miningnode_01.mdx","","","","","",0,"","","",""
"ookShelves\DuskwoodBookshelf03.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BRAZIERS\HUMANBRAZIERCORRUPT.MDX","","","","","",0,"","","",""
"okShelves\DuskwoodBookshelf03.mdx","World\Goober\G_SoundObject.mdx","","","","","",0,"","","",""
"ookshelf03.mdx","World\ENVIRONMENT\DOODAD\WINTERSPRINGGROVE\CrackedIce\cracked_ice01.mdx","","","","","",0,"","","",""
"okshelf03.mdx","World\Lordaeron\Plagueland\PassiveDoodads\rocks\PlaguelandRock05.mdx","","","","","",0,"","","",""
"kshelf03.mdx","World\Generic\PassiveDoodads\ParticleEmitters\AuraGreenShort.mdx","","","","","",0,"","","",""
"\Azeroth\Westfall\PassiveDoodads\WestfallChair\WestfallChair.mdx","World\Generic\Human\Passive Doodads\Anchor\DeadMineAnchor.mdx","","","","","",0,"","","",""
"ssiveDoodads\WestfallChair\WestfallChair.mdx","World\Generic\Dwarf\Passive Doodads\Wardrobe\WardrobeDwarvenAverage01.mdx","","","","","",0,"","","",""
"siveDoodads\WestfallChair\WestfallChair.mdx","World\Generic\Human\Passive Doodads\Books\BookSmallOpen04.mdx","","","","","",0,"","","",""
"iveDoodads\WestfallChair\WestfallChair.mdx","World\Kalimdor\Durotar\PassiveDoodads\Bushes\DurotarBush01.mdx","","","","","",0,"","","",""
"lChair\WestfallChair.mdx","World\Goober\G_EggAlien.mdx","","","","","",0,"1.mdx","","",""
"Chair\WestfallChair.mdx","WORLD\GOOBER\G_BELLSHIP.MDX","","","","","",0,"","","",""
"hair\WestfallChair.mdx","","","","","","",0,"","","",""
"air\WestfallChair.mdx","","","","","","",0,"","","",""
"ir\WestfallChair.mdx","World\Outland\PassiveDoodads\Plants\outlandplant04.mdx","","","","","",0,"","","",""
".mdx","World\Generic\Human\Passive Doodads\Cloth\ClothSpoolRedLow.mdx","","","","","",0,"","","",""
"mdx","World\Generic\Human\Passive Doodads\Vials\SmallVials.mdx","","","","","",0,"","","",""
"dx","World\Generic\Human\Passive Doodads\Vials\VialsBottles.mdx","","","","","",0,"","","",""
"x","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\ARMOR\ARMORBREASTPLATEBLUE.MDX","","","","","",0,"","","",""
"","World\Kalimdor\ThousandNeedles\PassiveDoodads\WyvernEggs\WyvernEggs02.mdx","","","","","",0,"","","",""
"World\Generic\Human\Passive Doodads\Statues\StatueKhadgar.mdx","World\KhazModan\Blackrock\ActiveDoodads\AltarRitual\BlackrockAltarRitual.mdx","","","","","",0,"","","",""
"uman\Passive Doodads\Statues\StatueKhadgar.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\FURNITURE\GNOMEBENCHSITTABLE.MDX","","","","","",0,"","","",""
"man\Passive Doodads\Statues\StatueKhadgar.mdx","World\Lordaeron\Plagueland\PassiveDoodads\Banners\PlaugelandsBanner01.mdx","","","","","",0,"","","",""
"an\Passive Doodads\Statues\StatueKhadgar.mdx","World\Generic\PassiveDoodads\DeathSkeletons\HumanMaleDeathSkeleton.mdx","","","","","",0,"","","",""
"n\Passive Doodads\Statues\StatueKhadgar.mdx","World\Generic\PassiveDoodads\Lights\FreestandingTorch01.mdx","","","","","",0,"","","",""
"\Passive Doodads\Statues\StatueKhadgar.mdx","World\Generic\Ogre\Passive Doodads\Torches\OgreWallTorchpurple.mdx","","","","","",0,"","","",""
"\Statues\StatueKhadgar.mdx","World\Lordaeron\TirisfalGlade\PassiveDoodads\Gloomweed\Gloomweed01.mdx","","","","","",0,"","","",""
"Statues\StatueKhadgar.mdx","World\Lordaeron\TirisfalGlade\PassiveDoodads\Doomweed\Doomweed01.mdx","","","","","",0,"","","",""
"ar.mdx","World\Generic\Human\Passive Doodads\Dolls\ragdoll01.mdx","","","","","",0,"","","",""
"r.mdx","WORLD\KALIMDOR\SILITHUS\ACTIVEDOODADS\AHNQIRAJDOOR\AHN_QIRAJ_DOORPLUG.MDX","","\BurningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","","","",0,"","","",""
".mdx","WORLD\KALIMDOR\SILITHUS\ACTIVEDOODADS\AHNQIRAJDOOR\AHN_QIRAJ_DOORROOTS.MDX","","h\BurningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","","","",0,"","","",""
"mdx","WORLD\KALIMDOR\SILITHUS\ACTIVEDOODADS\AHNQIRAJDOOR\AHN_QIRAJ_DOORRUNES.MDX","","BurningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx","","","",0,"","","",""
"dx","World\Goober\G_BookTrapEye.mdx","","","","","",0,"","","",""
"x","WORLD\GENERIC\ORC\PASSIVE DOODADS\VOODOOSTUFF\BUBBLINGBOWL01.MDX","","","","","",0,"","","",""
"\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx","World\Lordaeron\Plagueland\PassiveDoodads\Cages\PlaugelandsCage01.mdx","","","","","",0,"","","",""
"SwampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx","World\Generic\PassiveDoodads\Lights\CandleBlack01.mdx","","","","","",0,"","","",""
"wampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx","World\Kalimdor\Darkshore\GiantSeaTurtle\GiantSeaTurtle03.mdx","","","","","",0,"","","",""
"ampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx","World\Goober\G_Cage03.mdx","","","","","",0,"","","",""
"mpOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx","World\Kalimdor\Darkshore\GiantSeaTurtle\GiantSeaTurtle04.mdx","","","","","",0,"","","",""
"eDoodads\Plants\SwampSorrowRoot02.mdx","World\Generic\Human\Passive Doodads\Banners\HolyBanner01.mdx","","","","","",0,"","","",""
"Doodads\Plants\SwampSorrowRoot02.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeShield3\BattleGladeShield3.mdx","","","","","",0,"","","",""
"oodads\Plants\SwampSorrowRoot02.mdx","World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSkull01.mdx","","","","","",0,"","","",""
"odads\Plants\SwampSorrowRoot02.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeSwordSkull\BattleGladeSwordSkull.mdx","","","","","",0,"","","",""
"dads\Plants\SwampSorrowRoot02.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeSword\BattleGladeSword.mdx","","","","","",0,"","","",""
"ads\Plants\SwampSorrowRoot02.mdx","World\Goober\G_TentBurninator.mdx","","","","","",0,"","","",""
"ds\Plants\SwampSorrowRoot02.mdx","World\Generic\Human\Passive Doodads\CannonBallStack\DeadMineCannonBallStack.mdx","","","","","",0,"","","",""
"pSorrowRoot02.mdx","World\ENVIRONMENT\DOODAD\GENERALDOODADS\Package\Horde_package01.mdx","","","","","",0,"","","",""
"SorrowRoot02.mdx","World\Generic\ActiveDoodads\Chest04\Chest04.mdx","","","","","",0,"","","",""
"rld\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer04.mdx","World\Lordaeron\Plagueland\PassiveDoodads\BloodOfHeroes\BloodOfHeroes.mdx","","","","","",0,"","","",""
"ssive Doodads\SignPosts\HumanSignPostPointer04.mdx","World\Lordaeron\Plagueland\ActiveDoodads\Dolly\InfestedDollyHead.mdx","","","","","",0,"","","",""
"sive Doodads\SignPosts\HumanSignPostPointer04.mdx","World\Lordaeron\Plagueland\ActiveDoodads\Dolly\InfestedDollyLeftSide.mdx","","","","","",0,"","","",""
"ive Doodads\SignPosts\HumanSignPostPointer04.mdx","World\Lordaeron\Plagueland\ActiveDoodads\Dolly\InfestedDollyRightSide.mdx","","","","","",0,"","","",""
"ve Doodads\SignPosts\HumanSignPostPointer04.mdx","World\Lordaeron\Plagueland\ActiveDoodads\Dolly\InfestedDollyWhole.mdx","","","","","",0,"","","",""
"sts\HumanSignPostPointer04.mdx","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberS.mdx","","","","","",0,"","","",""
"nter04.mdx","World\ENVIRONMENT\DOODAD\PLAGUELANDS\ActiveDoodads\PlagueCauldronActive.mdx","","","","","",0,"lStoneBurningSteppes.mdx","","",""
"eric\Human\Passive Doodads\Tables\BloodyTable1.mdx","World\Kalimdor\Winterspring\ActiveDoodads\Altar\WinterspringAltar01.mdx","","","","","",0,"","","",""
"oodads\Tables\BloodyTable1.mdx","World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnDetailRocks\ElwynnDetailRock01.mdx","","","","","",0,"","","",""
"odads\Tables\BloodyTable1.mdx","World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnDetailRocks\ElwynnDetailRock02.mdx","","","","","",0,"","","",""
"dads\Tables\BloodyTable1.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeBanner1\BattleGladeBanner1.mdx","","","","","",0,"","","",""
"ads\Tables\BloodyTable1.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeBanner2\BattleGladeBanner2.mdx","","","","","",0,"","","",""
"ds\Tables\BloodyTable1.mdx","World\Azeroth\Westfall\PassiveDoodads\Rocks\WestFallBoulder01.mdx","","","","","",0,"","","",""
"s\Tables\BloodyTable1.mdx","World\Azeroth\Westfall\PassiveDoodads\Rocks\WestFallBoulder02.mdx","","","","","",0,"","","",""
"\Tables\BloodyTable1.mdx","","","","","","",0,"","","",""
"Tables\BloodyTable1.mdx","World\Outland\PassiveDoodads\Rubble\outlandrubble01.mdx","","","","","",0,"","","",""
"ables\BloodyTable1.mdx","World\Outland\PassiveDoodads\Rocks\floatingrocklarge01.mdx","","","","","",0,"","","",""
"bles\BloodyTable1.mdx","World\Kalimdor\UnGoro\PassiveDoodads\Rocks\UngoroRock06.mdx","","","","","",0,"","","",""
"les\BloodyTable1.mdx","World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadGreen.mdx","","","","","",0,"","","",""
"Table1.mdx","World\Lordaeron\Plagueland\PassiveDoodads\PlagueCauldron\PlagueCauldron.mdx","","","","","",0,"","","",""
"able1.mdx","World\Lordaeron\Stratholme\ActiveDoodads\PostboxDestroyed\StratholmePostBoxRuined.mdx","","","","","",0,"","","",""
"eric\Human\Passive Doodads\CatapultRuins\CatapultBall01.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\MEATRACKS\RAWMEATRACK01.MDX","","","","","",0,"","","",""
"ric\Human\Passive Doodads\CatapultRuins\CatapultBall01.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01.MDX","","","","","",0,"","","",""
"oodads\CatapultRuins\CatapultBall01.mdx","World\ENVIRONMENT\DOODAD\GENERALDOODADS\HelpWantedPoster\Helpwantedposter.mdx","","","","","",0,"","","",""
"\CatapultBall01.mdx","World\Generic\Undead\Passive Doodads\UndeadAlchemyTable\undead_alchemy_table.mdx","","","","","",0,"","","",""
"CatapultBall01.mdx","WORLD\KALIMDOR\ONYXIASLAIR\LAVATRAPS\ONYZIASLAIRLAVATRAP.MDX","","","","","",0,"","","",""
"atapultBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_Darnassus.mdx","","","","","",0,"","","",""
"tapultBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_Ironforge.mdx","","","","","",0,"","","",""
"apultBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_Ogrimmar.mdx","","","","","",0,"","","",""
"pultBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_Stormwind.mdx","","","","","",0,"","","",""
"ultBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_ThunderBluff.mdx","","","","","",0,"","","",""
"ltBall01.mdx","World\Generic\ActiveDoodads\SpellPortals\MagePortal_UnderCity.mdx","","","","","",0,"","","",""
"World\Generic\Human\Passive Doodads\DogHouses\DogHouse.mdx","World\Generic\Ogre\ActiveDoodads\OgreHead\GlowingOgreHead.mdx","","","","","",0,"","","",""
"orld\Generic\Human\Passive Doodads\DogHouses\DogHouse.mdx","WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\DOORS\ORGRIMMARDOOR.MDX","","ystalFormation06.mdx","","","",0,"","","",""
"rld\Generic\Human\Passive Doodads\DogHouses\DogHouse.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWINDDOOR.MDX","","ve\PassiveDoodads\Crystals\CaveMineCrystalFormation06.mdx","","e\PassiveDoodads\Crystals\CaveMineCrystalFormation06.mdx","",0,"","","",""
"Passive Doodads\DogHouses\DogHouse.mdx","World\Generic\Human\Passive Doodads\Books\BookMedium07.mdx","","","","","",0,"","","",""
"assive Doodads\DogHouses\DogHouse.mdx","World\Kalimdor\Orgrimmar\PassiveDoodads\Pentagram\OrgrimmarPentagram.mdx","","","","","",0,"","","",""
"ouses\DogHouse.mdx","World\Generic\PassiveDoodads\Skeletons\lightSkeletonLaying01.mdx","","","","","",0,"","","",""
"uses\DogHouse.mdx","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx","","","","","",0,"","","",""
"ses\DogHouse.mdx","World\Kalimdor\Desolace\PassiveDoodads\KodoGraveBones\KodoGrave06.mdx","","","","","",0,"","","",""
"orld\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx","World\Generic\PassiveDoodads\ParticleEmitters\AuraPurple.mdx","","","","","",0,"","","",""
"rld\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx","WORLD\KALIMDOR\ONYXIASLAIR\LAVATRAPS\ONYZIASLAIRLAVATRAPMIRROR.MDX","","","","","",0,"","","",""
"ld\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx","WORLD\KALIMDOR\ONYXIASLAIR\FALLINGROCKS\ONYZIASLAIRFALLINGROCKS.MDX","","","","","",0,"","","",""
"PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx","World\Goober\G_Mortar.mdx","","","","","cAnvilStoneBurningSteppes.mdx",0,"","","",""
"l\ElwynnMushroom01\ElwynnMushroom01.mdx","WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULDOOR04.MDX","","ld\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx","","","",0,"","","",""
"lwynnMushroom01.mdx","World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer01.mdx","","","","","",0,"","","",""
"World\Generic\Human\Passive Doodads\Posters\MissingPoster01.mdx","WORLD\DUNGEON\CAVERNSOFTIME\ACTIVEDOODADS\CAVERNSOFTIMEDOOR\CAVERNDOOR.MDX","","","","","",0,"","","",""
"orld\Generic\Human\Passive Doodads\Posters\MissingPoster01.mdx","WORLD\AZEROTH\ZULGURUB\ACTIVEDOODADS\MAINDOOR\ZULGURUBMAINDOOR.MDX","","Steppes.mdx","","teppes.mdx","",0,"","","",""
"Passive Doodads\Posters\MissingPoster01.mdx","WORLD\AZEROTH\ELWYNN\ACTIVEDOODADS\ABBEYBELL\NSABBEYBELL.MDX","","","","","",0,"BurningSteppes\PassiveDoodads\OrcAnvilStoneBurningSteppes\OrcAnvilStoneBurningSteppes.mdx","","",""
"assive Doodads\Posters\MissingPoster01.mdx","WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\ORGRIMMARBONFIRE\ORGRIMMARBONFIRE01.MDX","","","","","",0,"","","",""
"ers\MissingPoster01.mdx","WORLD\GENERIC\PASSIVEDOODADS\POSTBOXES\POSTBOXUNDEAD.MDX","","","","","",0,"","","",""
